"nid","path","title","created","pictures","body","tags"
"117","/nyhed/nye-elever-startet-0","Nye elever startet","Søndag, 5. januar 2003 - 0:00","","Så er de nye elever startet. Med et par hæsblæsende introdage er alle ved at finde sig til rette i sammenholdet. Orienteringsløb i den smukke, sneklædte Nørreskov, fuld aktivitet i hallen og hygge i havestuen.Vi glæder os til forsættelsen.
",""
"121","/nyhed/anmeldelse-af-musical","Anmeldelse af musical","Fredag, 20. december 2002 - 0:00","","Af Bister Anmelder
Deres udsendte er forundret. Hvordan i alverden Søvnig kunne falde i søvn under denne medrivende forestilling er en eventyrlig gåde lige så stor, som det velskrevne eventyr musicalen var bygget på. En musical med sådan en dybde at selv Jørn Richter måtte blinke en ekstra gang.Tøffelhelten Felix ville gerne vippe Klods Hans af pinden som prinsessens varmblodede elsker. Det er ganske forståeligt - hun var skøn om end lidt pylret. Uretmæssigt var han anklaget på syv punkter, som blev blændende fremført af en overbevisende dommer. Ved hjælp af sin magiske lighter overbeviste Felix dog retten om sin uskyld.Tornerose, Askepot, Ahmed, Den Grimme Ælling, Prinsessen på Ærten, Kejseren, Gnavpot, Søvnig, McDonald's og jeg ved ikke hvad. De var der alle sammen - og de var alle sammen dejlige. Den smittende skønsang var smagfuldt blandet med humor og bid - dialogen var præcis og velskåret - musikken var forførende og velspillet - lyset sætter helt nye standarder i dansk teaterliv, og hvis de efterfølgende generationer kan leve op til det, bliver det en nydelse at gå i teateret.- Skuespillerne var simpelthen bedårende. De gjorde lige, som jeg havde fortalt dem, at de skulle. Det viste sig virkelig, at alle mine ideer var så helt enormt gode og fremragende, som jeg selv synes, og publikum slugte det jo råt. Jeg glæder mig til, at vi skal på turne, siger Anders Krintel.Til slut kom stykkets egentlige stjerne på scenen, nemlig alle de fremragende skuespillere. Det eneste der manglede i stykket var: ingenting. Deres udsendte er forbløffet og lykkelig - intet mindre - for at have brugt en fornøjelig eftermiddag i kulturens dejlige svøbe - og hvilket svøbe...Hvem der blot havde en magisk lighter, så man kunne bortforklare alle de ting, der kunne være rare at bortforklare - og så man selv kunne få prinsessen til sidst. Det fik Felix - og stykket får seks smilende juleansigter.
",""
"114","/nyhed/musical","Musical","Torsdag, 19. december 2002 - 0:00","","Årets sidste optræden løber af stablen når valgfagsholdet Musical optræder fredag d. 20. december. Arrangementet kommer til at foregå i Globen kl. 13.30 og alle er velkomne, både elever, ansatte og venner af huset.
Musicalen er fuldstændig lavet af eleverne og lærere selv, og vi lover eventyrlig underholdning for alle.
Vel mødt!
",""
"113","/nyhed/foraeldredag","Forældredag","Onsdag, 18. december 2002 - 0:00","","Fremragende og fabelagtig forældredag!
Den 8. december blev der afholdt forældredag på VIH. Eleverne gav deres forældre en rigtig god dag på højskolen. Om formiddagen blev der vist aerobicshow, forskellige standarddanse, partybandet spillede og de Smagsløse Wannabe Singers gav den fuld skrue. Om eftermiddagen var der ur-opførelse på et totalteater-stykke om de syv dødssynder. Her så man virkelig elevernes kreativitet og dramatiske evne udfolde sig i fuld flor. Såvel elever som lærere og forældre var imponerede over det færdige resultat. Vi undrede os blot over at den lokale presse og TV Syd ikke dukkede op! Senere var der fælles aktiviteter, hvor forældre og søskende gladeligt deltog. Dagen blev rundet af i Havestuen med kage, kaffe og fællessang.
Alt i alt en minderig dag på VIH.
",""
"111","/nyhed/besoegsdag","Besøgsdag","Mandag, 16. december 2002 - 0:00","","Det blev en hyggelig dag, hvor fremtidige elever på Vejle Idrætshøjskole fik mulighed for at se, hvordan en dag på Vejle Idrætshøjskole kunne forme sig. Der blev hygget og snakket med de nuværende elever, og lærerne havde arrangeret aktiviteter. Har du lyst til at se højskolen, kan du tilmelde dig næste besøgsdag i maj måned. Du kan også ringe til skolen for at få en rundvisning.
",""
"128","/nyhed/de-syv-doedssynder-anmeldelse","De Syv Dødssynder - anmeldelse","Mandag, 16. december 2002 - 0:00","","Der er hele syv dødssynderAf Bister AnmelderDe små hår i nakken rejste sig, da jeg i en køn firstemmig ballade fik at vide, at der er hele syv dødssynder: hovmod, misundelse, vrede, dovenskab, gerrighed, frådseri og utugt. Herligt at dette stykke teaterprosa har gjort mig så meget klogere. For så er det i alt fald ikke en dødssynd at nyde urpremieren på ""De syv dødssynder"". Og det gjorde jeg i allerhøjeste grad.Stykket rørte dybt, fordi det aldrig blev trivielt, men tilsyneladende fangede selve essensen i dødssynderne og gjorde dem tankevækkende nærværende. Når den klog ånd i skikkelse af en velspillende Rasmus Mortensen pludselig kommer og afbryder en forretningsmands usædvanlige pengegriskhed, så tænker man selv pludselig på, om man gør ting for at tjene penge, eller fordi de er en del af et godt liv. At Søren Albertsens karakter ikke blev klogere kan måske ikke undre.Faktisk fristes man til at blive vred, og sådan fortsatte stykket også. En meget dyster begravelsesscene startede en krig. Men det var en krig for frihed og ""vores land"". Det kalder på en etisk diskussion, om en sådan krig egentlig er i orden. Man må kæmpe for friheden, men må vreden være ens ledsagerske? Skuespillerne i denne scene have koreograferet nogle kampscener, så jeg ønskede, at krig virkelig så sådan ud. For så skulle vi da endelig have nogle flere transmissioner på CNN. Der var ikke et øje tørt, da et af stykkets bærende kræfter dør (anmelderen har glemt hans navn, men han er en lysende stjerne), og en af krigerne, Andreas Hviid, råber sit hjerteskærende ""hallå"" for lige at tjekke, om der stadig skulle være livstegn, eller kadaverskiltet skal afleveres til de pårørende. Hvis krige kan retfærdiggøres, er de i hvert fald altid spild af menneskeliv, og det var netop temaet for det tredje brudstykke af en af dansk totalteaters største præstationer i nyere tid.""Frådseri"", blev der råbt, og der blev børstet tænder nærmest i takt til det ledsagende lydstykke, skøjtet hen over venskaber og smidt med emballage. Teateranmelderen håber bare, at de har brugt den samme emballage under prøverne, for ellers er det da noget spild - og kan stykket så i virkeligheden bære sin grundide? Bedst var det, da mærkevarerne blev gengivet på gotisk, og Maria som en anden påklædningsdukke klædte sig på. Måske passede denne sekvens ikke helt ind i stykkets tema for efter den påklædning, skulle der være rigelig mulighed for at spare på varmen. Men flot var det i hvert fald. Når man klæder sig på, er man tro over for sit mærke. Mærket bliver en del af sin identitet. Når man finder kærligheden er det måske så som så med troskaben, for måske et af de andre mærker er bedre. ""Ham med de brede skuldre og det søde smil har smilet kært til mig i dag"" og ""hende der ser ud til at kunne føde mine børn"", strejfer måske tankerne, selvom man er i et fast forhold.Stykkets hovedattraktion, canadiske Tim, blev voldsom fristet. Men han viste sig stærk, fordi han troede på kærligheden. Deres udsendte derimod blev meget fristet ved synet af de tre smukke kvinder klædt i det hvideste guld. Hvis stykket skulle omhandle ikke at blive fristet, er det i hvert fald for mit vedkommende mislykket. Utroskab er ikke rart, men deres udsendte må være uenig i at det er et svært valg. Kærligheden kan være et svært valg, men når man har taget valget forsvinder det vanskelige. Utroskab er ikke et valg. Det er forkasteligt.Spørgsmålet er, om man gider tage valget. Casper Bonde har taget valget, og det er vi mange der glæder os til. Casper er en dygtig skuespiller, som virkelig spiller sig selv et stykke ud over scenekanten. Så langt ud, at han knap falder, men altid redder den i sidste øjeblik og rører publikums tanker. Casper Bonde proklamerede, at han ""aldrig vil være doven mere"". Stykket om dovenskab var en spændende karikatur på den moderne højskoleelev. En elev, der angiveligt skal trækkes op, for at komme i gang. Hvis arbejdsglæden ikke straks indfinder sig efter en opsang af to så dejlige rengøringskoner, ja, så ved undertegnede ikke, hvad der skal til. Sandheden er nok, ""min seng er min bedste ven / alt skal være dejlig nemt / bare lækkert og bekvemt"".Den sjette af de syv små stykker var endnu en perle på snoren. De fleste almindelige mennesker ser et teknisk uheld, når de ser sig i morgenspejlet. Men der er mange, som i stedet ser Gud. Sådan startede skuespillerne i dette stykke med at overgå hinanden. Der blev draget mange paralleller til barneverdens måde at profilere sig på, men tankerne er ikke så langt væk selv for den voksne. Moralen ""om det virkelig betyder så meget at være i centrum"" er yderst aktuel i dag. Den søde rummand sidst i stykket, livagtigt spillet af Christine, havde klædt sig selv ud til at være i centrum og slutte stykket: ""Det kan aldrig gå kun at tænke på sig selv. Godt jeg ikke levede i den tid."" På den måde blandes fiktion og virkelighed på en underlig uigennemskuelig måde. Dygtigt og modigt af de unge instruktører.Hvis jeg ikke vidste, at misundelse var en dødssynd, ville jeg have været misundelig på den fremsynethed, stykket viser. Grønne i hovederne entrede ensemblet scenen i det sidste akt. Frygten må ramme den, som kommer til at genere Julia. Et så hårdtslående rap, er det vist kun de færrestes kæbe, som kan holde til at blive ramt af. Anette er melankolsk, da hun ikke evner at vinde Farsøs gunst. Undertegnede må dog bifalde Farsøs valg. Bjarke er for lækker som kvinde! Glædeligt viser det sig, at Anette ikke har nogen grund til misundelse, for det hele kulminerer i en højst overraskende slutning. Hvem skulle have vidst, at Tino rent faktisk er prinsen på den hvide hest?Et brag af et stykke, hvor det på overbevisende måde lykkes at trække elementer ind fra rigtig mange genrer i en performance, som vil sætte sine spor langt ind i fremtiden af dansk teater. Det er imponerende, hvor dygtigt slikposen blandes med eventyr, musical, sketch, dans, poesi og god gedigen skuespillerkunst. Vi venter bare spændt på fortsættelsen af dette fintfølte stykke, og man får nærmest lyst til et bolche mere.Stykket afsluttedes da også med et stormende bifald, og teatertruppen måtte frem mange gange for at nyde de stående ovationer.HØRT I KULISSEN""Folk skal bare lukke røven"", sagde Louise, og hvorfor er det, at deres udsendte synes, at det lyder godt, når Louise siger, at hun gerne vil mødes med vrede ovre i hjørnet?","højskole, temauge, kreativ uge"
"112","/nyhed/tillykke-10-elever-faerdige-med-b1-uddannelsen","Tillykke - 10 elever færdige med B1-uddannelsen","Mandag, 16. december 2002 - 0:00","","Idag var det afsluttende modul i DBU's B1 uddannelse for 10 af eleverne på fodboldlinien. Fysiologi og fysisk træning var sidste tema, inden en kort og præcis evaluering.
Tillykke med uddannelsen!
",""
"110","/nyhed/musisk-kreativ-uge","Musisk-kreativ uge","Mandag, 16. december 2002 - 0:00","","Der var fuld drøn på den musisk-kreative uge på Vejle Idrætshøjskole, hvor eleverne i små grupper fik til opgave at lave en performance over emnet De Syv Dødssynder. Det blev en forrygende opvisning i totalteater, da forældrene var på besøg om søndagen.
",""
"109","/nyhed/deltager-i-8gp-turnering","Deltager i 8GP-turnering","Tirsdag, 3. december 2002 - 0:00","","Friske elever fra efterårsholdet stillede op i mix-rækken i roforbundets 8GP-turnering, som du kan læse mere om på www.roning.dk. Konkurrencen handlede om hurtigst at ro 25 kilometer på et roergometer. Se resultaterne.
",""
"108","/nyhed/b1-uddannelsen-i-fulde-gang-paa-vih","B1 uddannelsen i fulde gang på VIH","Onsdag, 27. november 2002 - 0:00","","Der skrives i disse uger historie på VIH ved at være et af de første steder der afvikler DBU's nye fodbolduddannelse. Det er B1 som er første del i uddannelsen og erstatningen for de 5 tidligere basiskurser. 2/3 af undervisningen er praksis og 1/3 teori. Inden hver praksismodul kigger vi på DVD, hvad vi skal ud at træne og fokusere på.Også i fremtiden tilbyder vi B1 i løbet af højskoleopholdet for blot 300,- til materialedækning.
",""
"107","/nyhed/saa-er-det-sagt","Så er det sagt!","Tirsdag, 26. november 2002 - 0:00","","""I stedet for værnepligt synes jeg, vi skal indføre højskolepligt. Man bliver ti gange så meget mand af at gå på højskole som at lege røvere og soldater mod sin vilje"", sagt af nuværende elev på VIH, Bjarke Hal Hansen, på Venstres debatmøde på Vejle Idrætshøjskole i mandags. Mødet var arrangeret på initiativ af MF, Leif Mikkelsen (tidligere formand for DGI) og havde bl.a. undervisningsminister Ulla Tørnæs som indlægsholder. Ca. 200 højskoleinteresserede var mødt frem for at overvære eller deltage i den livlige debat om højskolernes muligheder i fremtiden. Elever fra efterårsholdet stod for underholdende indslag med rytmisk sang og aerobic undervejs i mødet og høstede stort bifald for det.
",""
